word,freq,english,german,sound,spell
kɔɹnkɹɪb,1,1,0,1,0
kɜɹnz,1,1,0,1,0
kɔɹnəɹ,1,1,0,1,0
kɔɹpsəz,1,1,0,1,0
kɔɹs,1,1,0,1,0
kɜɹs,1,1,0,1,0
kɑɹt,1,1,0,1,0
kɔɹt,1,1,0,1,0
kɜɹtɛn,1,1,0,1,0
kɜɹv,1,1,0,1,0
kɑɹz,1,1,0,1,0
kɛɹɪ,1,1,0,1,0
kɛɹədʒ,1,1,0,1,0
kʌɹɛdʒ,1,1,0,1,0
kɛɹɪktəɹ,1,1,0,1,0
kɔɹəlz,1,1,0,1,0
kɑʃən,1,1,0,1,0
kʊʃən,1,1,0,1,0
kɜɹənt,1,1,0,1,0
kʌɹɛnt,1,1,0,1,0
kɜɹəntlɪ,1,1,0,1,0
kɔʃəs,1,1,0,1,0
kɛɹəvɛl,1,1,0,1,0
kʌltɪveɪʃən,1,1,0,1,0
kɑmbəneɪʃən,1,1,0,1,0
kɑmpləkeɪʃən,1,1,0,1,0
kɑmpətɪʃən,1,1,0,1,0
kɑmpəzɪʃən,1,1,0,1,0
kɑmpɹɪhɛnsɪv,1,1,0,1,0
kɑnfədɛnʃəl,1,1,0,1,0
kɑnstæntənoʊpl,1,1,0,1,0
kɑnsəlteɪʃən,1,1,0,1,0
kɑnvəɹseɪʃən,1,1,0,1,0
kɑɹbəʊhaɪdɹəɪts,1,1,0,1,0
kɔɹpəɹeɪʃənz,1,1,0,1,0
kɹæk,1,1,0,1,0
kɹæʃ,1,1,0,1,0
kɹaɪtɪɹɪə,1,1,0,1,0
kɹaɪ,1,1,0,1,0
kɹaʊd,1,1,0,1,0
kɹaɪm,1,1,0,1,0
kɹaʊn,1,1,0,1,0
kɹaɪst,1,1,0,1,0
kɹeɪzɪ,1,1,0,1,0
kɹeɪzɪjɜɹ,1,1,0,1,0
kɹim,1,1,0,1,0
kɹip,1,1,0,1,0
kɹitʃəɹ,1,1,0,1,0
kɹiʃnə,1,1,0,1,0
kɹoʊkipəɹz,1,1,0,1,0
kɹoʊlɪ,1,1,0,1,0
kɹoʊnɪɪzəm,1,1,0,1,0
kɹuɛl,1,1,0,1,0
kɹuɛltɪ,1,1,0,1,0
kɹɪeɪt,1,1,0,1,0
kɹɪeɪtəd,1,1,0,1,0
kɹɪeɪtɪv,1,1,0,1,0
kɹɪeɪtɪŋ,1,1,0,1,0
kəʊlməɪnɛɹəʊ,1,1,0,1,0
kəʊmɔɹɪ,1,1,0,1,0
kəʊmɪŋɡld,1,1,0,1,0
kəʊɜɹsɪv,1,1,0,1,0
kɹɛdət,1,1,0,1,0
kɹɪkɛt,1,1,0,1,0
kɹɔl,1,1,0,1,0
kɹɛl,1,1,0,1,0
kɹɪmənəl,1,1,0,1,0
kɔɪn,1,1,0,1,0
kɹʌntʃ,1,1,0,1,0
kɹɑp,1,1,0,1,0
kɹɔs,1,1,0,1,0
kɹɪsməs,1,1,0,1,0
kɹɪstɑfɜɹ,1,1,0,1,0
kɹɪstʃən,1,1,0,1,0
kɹɪtɪk,1,1,0,1,0
kɹɪtɪsaɪzɪz,1,1,0,1,0
kɹʌʃ,1,1,0,1,0
læb,1,1,0,1,0
lædəɹ,1,1,0,1,0
læk,1,1,0,1,0
læm,1,1,0,1,0
læmdə,1,1,0,1,0
læmp,1,1,0,1,0
lændlɔɹd,1,1,0,1,0
lændskeɪpɪŋ,1,1,0,1,0
lænd,1,1,0,1,0
læst,1,1,0,1,0
lætəɹ,1,1,0,1,0
læŋɡwədʒ,1,1,0,1,0
laɪbɹɛɹiən,1,1,0,1,0
laɪ,1,1,0,1,0
laɪbɹɛɹi,1,1,0,1,0
laʊd,1,1,0,1,0
laɪf,1,1,0,1,0
laɪk,1,1,0,1,0
laɪklɪ,1,1,0,1,0
laɪl,1,1,0,1,0
laɪn,1,1,0,1,0
laɪnz,1,1,0,1,0
laʊnəɹ,1,1,0,1,0
laɪsɪŋ,1,1,0,1,0
laɪt,1,1,0,1,0
laɪtl,1,1,0,1,0
laɪtn,1,1,0,1,0
laɪtnɪŋ,1,1,0,1,0
laɪv,1,1,0,1,0
laɪən,1,1,0,1,0
laɪəɹ,1,1,0,1,0
leɪ,1,1,0,1,0
leɪbəɹ,1,1,0,1,0
leɪdɪ,1,1,0,1,0
leɪk,1,1,0,1,0
leɪmən,1,1,0,1,0
leɪtlɪ,1,1,0,1,0
leɪt,1,1,0,1,0
leɪtəst,1,1,0,1,0
leɪtəɹ,1,1,0,1,0
leɪzɪ,1,1,0,1,0
lib,1,1,0,1,0
lidəɹʃɪp,1,1,0,1,0
lidəɹ,1,1,0,1,0
lidɪŋ,1,1,0,1,0
lif,1,1,0,1,0
likəʊ,1,1,0,1,0
lin,1,1,0,1,0
list,1,1,0,1,0
litəɹ,1,1,0,1,0
liv,1,1,0,1,0
liɡəl,1,1,0,1,0
lowəɹ,1,1,0,1,0
loʊ,1,1,0,1,0
loʊd,1,1,0,1,0
loʊf,1,1,0,1,0
loʊkeɪt,1,1,0,1,0
loʊkeɪtəd,1,1,0,1,0
loʊkəl,1,1,0,1,0
loʊnlɪ,1,1,0,1,0
loʊn,1,1,0,1,0
lus,1,1,0,1,0
lusn,1,1,0,1,0
luz,1,1,0,1,0
ləɹinə,1,1,0,1,0
lɔ,1,1,0,1,0
lɪbəɹti,1,1,0,1,0
lɛd,1,1,0,1,0
lɪd,1,1,0,1,0
lɛdloʊ,1,1,0,1,0
lɑdʒ,1,1,0,1,0
lɑdʒɪŋ,1,1,0,1,0
lɑdʒɪŋz,1,1,0,1,0
lʌf,1,1,0,1,0
lɛft,1,1,0,1,0
lɪft,1,1,0,1,0
lʌftəɹ,1,1,0,1,0
lɛfəɹt,1,1,0,1,0
lɑk,1,1,0,1,0
lʊk,1,1,0,1,0
lʌk,1,1,0,1,0
lʌki,1,1,0,1,0
lʊks,1,1,0,1,0
lʊkt,1,1,0,1,0
lɪkwɪd,1,1,0,1,0
lʊkɪŋ,1,1,0,1,0
lɪm,1,1,0,1,0
lʌmp,1,1,0,1,0
lɪmət,1,1,0,1,0
lɪmətəd,1,1,0,1,0
lɛnd,1,1,0,1,0
lʌndən,1,1,0,1,0
lɔntʃ,1,1,0,1,0
lʌntʃ,1,1,0,1,0
lɪpstɪk,1,1,0,1,0
lɪp,1,1,0,1,0
lɛs,1,1,0,1,0
lɔs,1,1,0,1,0
lɛsn,1,1,0,1,0
lɪsn,1,1,0,1,0
lɪst,1,1,0,1,0
lɔst,1,1,0,1,0
lɪsɪ,1,1,0,1,0
lɛsən,1,1,0,1,0
lɛt,1,1,0,1,0
lɑt,1,1,0,1,0
lɪtl,1,1,0,1,0
lɑts,1,1,0,1,0
lɛtəɹ,1,1,0,1,0
lɪtɪɡeɪtɪd,1,1,0,1,0
lɪtɛɹəlɪ,1,1,0,1,0
lɪtəɹətʃəɹ,1,1,0,1,0
lɪtəɹɛɹɪ,1,1,0,1,0
lʌvlɪ,1,1,0,1,0
lʌv,1,1,0,1,0
lɪvd,1,1,0,1,0
lɪvz,1,1,0,1,0
lɛvɛl,1,1,0,1,0
lɛvəlz,1,1,0,1,0
lɛvɛlz,1,1,0,1,0
lɪvɪŋ,1,1,0,1,0
lɔyəɹ,1,1,0,1,0
lɛðəɹ,1,1,0,1,0
lɛɡ,1,1,0,1,0
lɔɡ,1,1,0,1,0
lɔŋ,1,1,0,1,0
lʌŋ,1,1,0,1,0
lɔɹd,1,1,0,1,0
lɑɹdʒlɪ,1,1,0,1,0
lɑɹdʒ,1,1,0,1,0
lɛŋgθ,1,1,0,1,0
lɪŋk,1,1,0,1,0
lɪŋks,1,1,0,1,0
lɜɹn,1,1,0,1,0
lɜɹnd,1,1,0,1,0
lɜɹnɪŋ,1,1,0,1,0
lɑɹə,1,1,0,1,0
lɔɹəns,1,1,0,1,0
lɑŋɡlɪ,1,1,0,1,0
lɛŋθn,1,1,0,1,0
lɛŋθən,1,1,0,1,0
lɔŋɡəɹ,1,1,0,1,0
lɔŋdistəns,1,1,0,1,0
ləʊkeɪʃən,1,1,0,1,0
ləʊkweɪʃəs,1,1,0,1,0
lɔɪəl,1,1,0,1,0
lɔɪəltɪ,1,1,0,1,0
mæd,1,1,0,1,0
mædn,1,1,0,1,0
mædʒɪk,1,1,0,1,0
mæməʊɡɹæm,1,1,0,1,0
mænkaɪnd,1,1,0,1,0
mæn,1,1,0,1,0
mændeɪts,1,1,0,1,0
mændəɹənz,1,1,0,1,0
mænədʒ,1,1,0,1,0
mænədʒmənt,1,1,0,1,0
mænədʒəɹ,1,1,0,1,0
mænɛdʒəɹ,1,1,0,1,0
mænɪk,1,1,0,1,0
mænəɹ,1,1,0,1,0
mæp,1,1,0,1,0
mæs,1,1,0,1,0
mæstəɹ,1,1,0,1,0
mæstəɹbeɪtɪŋ,1,1,0,1,0
mæt,1,1,0,1,0
mætʃ,1,1,0,1,0
mætəɹ,1,1,0,1,0
mæɡnəm,1,1,0,1,0
mæɹɪ,1,1,0,1,0
mæɹɪdʒ,1,1,0,1,0
mæɡəzin,1,1,0,1,0
mæksɪmɪlɪən,1,1,0,1,0
mænyəfæktʃəɹ,1,1,0,1,0
mæsədoʊnɪən,1,1,0,1,0
maɪ,1,1,0,1,0
maɪkɹoʊkəmpyutəɹz,1,1,0,1,0
maɪkɹəskoʊp,1,1,0,1,0
maɪl,1,1,0,1,0
maɪld,1,1,0,1,0
maɪlz,1,1,0,1,0
maɪn,1,1,0,1,0
maɪnd,1,1,0,1,0
maʊntn,1,1,0,1,0
maʊntɛn,1,1,0,1,0
maɪnz,1,1,0,1,0
maʊs,1,1,0,1,0
maɪt,1,1,0,1,0
maʊθ,1,1,0,1,0
maɪkɹəʊbɪɑlədʒɪsts,1,1,0,1,0
maɪsɛlf,1,1,0,1,0
meɪ,1,1,0,1,0
meɪbɪ,1,1,0,1,0
meɪd,1,1,0,1,0
meɪdʒəɹ,1,1,0,1,0
meɪk,1,1,0,1,0
meɪks,1,1,0,1,0
meɪkɪŋ,1,1,0,1,0
meɪl,1,1,0,1,0
meɪn,1,1,0,1,0
meɪhæɹɪ,1,1,0,1,0
mi,1,1,0,1,0
midɪə,1,1,0,1,0
midɪəm,1,1,0,1,0
mil,1,1,0,1,0
mintaɪm,1,1,0,1,0
minwaɪl,1,1,0,1,0
min,1,1,0,1,0
minz,1,1,0,1,0
minɪŋ,1,1,0,1,0
mit,1,1,0,1,0
mitəɹ,1,1,0,1,0
mitɪŋ,1,1,0,1,0
mitəɹd,1,1,0,1,0
moʊdəɹ,1,1,0,1,0
moʊmənt,1,1,0,1,0
moʊməntɛɹɪ,1,1,0,1,0
moʊnz,1,1,0,1,0
moʊnəs,1,1,0,1,0
moʊst,1,1,0,1,0
moʊtəɹ,1,1,0,1,0
moʊʃən,1,1,0,1,0
moʊhikənz,1,1,0,1,0
munlaɪt,1,1,0,1,0
mun,1,1,0,1,0
muv,1,1,0,1,0
muvd,1,1,0,1,0
muvmənt,1,1,0,1,0
muvɪ,1,1,0,1,0
muvɪŋ,1,1,0,1,0
mudʒəhɛdin,1,1,0,1,0
myuzɪʃən,1,1,0,1,0
myuzɪk,1,1,0,1,0
myuzɪəm,1,1,0,1,0
myunɪsəpælətɪ,1,1,0,1,0
myuzɪkælətɪ,1,1,0,1,0
mɪændəɹd,1,1,0,1,0
mədʒɪʃən,1,1,0,1,0
mʊhɑmɛdz,1,1,0,1,0
məkduɡəlz,1,1,0,1,0
mɛkænɪk,1,1,0,1,0
məkaʊən,1,1,0,1,0
məkfi,1,1,0,1,0
məki,1,1,0,1,0
məknil,1,1,0,1,0
məkɑnəlz,1,1,0,1,0
mənuvəɹɪŋz,1,1,0,1,0
mɪsteɪts,1,1,0,1,0
mɪsteɪk,1,1,0,1,0
mɪstɪɹɪəs,1,1,0,1,0
mətiəs,1,1,0,1,0
mətɪɹɪəl,1,1,0,1,0
mətɪɹɪəlz,1,1,0,1,0
məʃin,1,1,0,1,0
məʃinəɹɪ,1,1,0,1,0
mɔɹoʊvəɹ,1,1,0,1,0
mʌd,1,1,0,1,0
mɪdl,1,1,0,1,0
mɛdəkəl,1,1,0,1,0
mɑdɛl,1,1,0,1,0
mɛdəlɪŋ,1,1,0,1,0
mɑdəst,1,1,0,1,0
mɑdəstɪ,1,1,0,1,0
mɛdəsən,1,1,0,1,0
mɑdəɹn,1,1,0,1,0
mɑdəɹət,1,1,0,1,0
mɑdəɹəts,1,1,0,1,0
mɪks,1,1,0,1,0
mɪkstʃəɹ,1,1,0,1,0
mɛksəkən,1,1,0,1,0
mɛkənɪzm,1,1,0,1,0
mɛkənɪzəm,1,1,0,1,0
mɪl,1,1,0,1,0
mɪlk,1,1,0,1,0
mɔlt,1,1,0,1,0
mɛlt,1,1,0,1,0
mʌltɪpl,1,1,0,1,0
mʌltəpl,1,1,0,1,0
mʌltəplaɪ,1,1,0,1,0
mɪlyənθ,1,1,0,1,0
mɪlyɪənθ,1,1,0,1,0
mɪlətɛɹɪ,1,1,0,1,0
mɪlɪən,1,1,0,1,0
mɪlɪənz,1,1,0,1,0
mɛmbəɹʃɪp,1,1,0,1,0
mɛmbəɹ,1,1,0,1,0
mɛmbəɹz,1,1,0,1,0
mʌmɪfaɪd,1,1,0,1,0
mɛməɹɪ,1,1,0,1,0
mɛn,1,1,0,1,0
mɛnd,1,1,0,1,0
mɛntəl,1,1,0,1,0
mʌnz,1,1,0,1,0
mʌnθlɪ,1,1,0,1,0
mʌnθ,1,1,0,1,0
mɛnɪ,1,1,0,1,0
mʌnɪ,1,1,0,1,0
mɪnəstəɹ,1,1,0,1,0
mɪnət,1,1,0,1,0
mɪnəts,1,1,0,1,0
mɪnəɹəl,1,1,0,1,0
mʌnθs,1,1,0,1,0
mɛnʃən,1,1,0,1,0
mɪs,1,1,0,1,0
mʌsl,1,1,0,1,0
mɪst,1,1,0,1,0
mʌst,1,1,0,1,0
mʌstæŋ,1,1,0,1,0
mɑstələɹ,1,1,0,1,0
mɪstəɹɪ,1,1,0,1,0
mɛsədʒ,1,1,0,1,0
mɛsɪdʒ,1,1,0,1,0
mʌsəl,1,1,0,1,0
mɛsəndʒəɹ,1,1,0,1,0
mɛt,1,1,0,1,0
mʌtʃ,1,1,0,1,0
mɛtəl,1,1,0,1,0
mɛtɹɪk,1,1,0,1,0
mɪzəɹɪ,1,1,0,1,0
mɪzəɹəbl,1,1,0,1,0
mʌðəɹhʊd,1,1,0,1,0
mʌðəɹlɪ,1,1,0,1,0
mʌðəɹ,1,1,0,1,0
mɔɹ,1,1,0,1,0
mɪə,1,1,0,1,0
mɜɹdəɹ,1,1,0,1,0
mɑɹdʒənz,1,1,0,1,0
mɑɹk,1,1,0,1,0
mʌŋkɪ,1,1,0,1,0
mɑɹkɛt,1,1,0,1,0
mɑɹməɹ,1,1,0,1,0
mɔɹn,1,1,0,1,0
mɔɹnɪŋ,1,1,0,1,0
mɜɹsɪ,1,1,0,1,0
mɔɹtsɑɹt,1,1,0,1,0
mɑɹtʃ,1,1,0,1,0
mɜɹtʃənt,1,1,0,1,0
mɛɹɪ,1,1,0,1,0
mɛθəd,1,1,0,1,0
mɔɹəl,1,1,0,1,0
mɔɹəlz,1,1,0,1,0
mɪɹəsləv,1,1,0,1,0
mɛʒəɹ,1,1,0,1,0
mɪɹəɹ,1,1,0,1,0
mɛdɪkeɪʃənz,1,1,0,1,0
mɑdəɹeɪʃən,1,1,0,1,0
mʌltaɪlɛvɛl,1,1,0,1,0
mʌltɪfʌŋkʃʌnəl,1,1,0,1,0
mʌltəpləkeɪʃən,1,1,0,1,0
mɪsɪnfəɹmeɪʃən,1,1,0,1,0
məɪnteɪn,1,1,0,1,0
mɹɑtʃkə,1,1,0,1,0
næp,1,1,0,1,0
næstɪ,1,1,0,1,0
nætʃʊɹəl,1,1,0,1,0
nætʃəɹəlaɪzɪŋ,1,1,0,1,0
nævəɡeɪtɪd,1,1,0,1,0
næʃnəlaɪzd,1,1,0,1,0
næʃənəl,1,1,0,1,0
nætʃəɹəlɪstɪk,1,1,0,1,0
naʊ,1,1,0,1,0
naɪf,1,1,0,1,0
naɪlɑn,1,1,0,1,0
naɪnθ,1,1,0,1,0
naɪn,1,1,0,1,0
naʊn,1,1,0,1,0
naɪnti,1,1,0,1,0
naɪntiz,1,1,0,1,0
naɪs,1,1,0,1,0
naɪtklʌbz,1,1,0,1,0
naɪtsteɪdʒ,1,1,0,1,0
naɪt,1,1,0,1,0
naɪtɹeɪts,1,1,0,1,0
naʊədeɪz,1,1,0,1,0
neɪbəɹhʊd,1,1,0,1,0
neɪbəɹ,1,1,0,1,0
neɪbəɹz,1,1,0,1,0
neɪl,1,1,0,1,0
neɪm,1,1,0,1,0
neɪmd,1,1,0,1,0
neɪtɪv,1,1,0,1,0
neɪtʃəɹ,1,1,0,1,0
neɪtʃəɹz,1,1,0,1,0
neɪvɪ,1,1,0,1,0
neɪvəl,1,1,0,1,0
neɪʃən,1,1,0,1,0
ni,1,1,0,1,0
nid,1,1,0,1,0
nidl,1,1,0,1,0
nidz,1,1,0,1,0
nidəd,1,1,0,1,0
nil,1,1,0,1,0
nis,1,1,0,1,0
nit,1,1,0,1,0
niz,1,1,0,1,0
niðəɹ,1,1,0,1,0
noʊ,1,1,0,1,0
noʊblmən,1,1,0,1,0
noʊbl,1,1,0,1,0
noʊbɑdi,1,1,0,1,0
noʊn,1,1,0,1,0
noʊtbʊk,1,1,0,1,0
noʊt,1,1,0,1,0
noʊtəs,1,1,0,1,0
noʊwɛɹ,1,1,0,1,0
noʊz,1,1,0,1,0
nu,1,1,0,1,0
nufəɹ,1,1,0,1,0
numəɹəs,1,1,0,1,0
nun,1,1,0,1,0
nusəns,1,1,0,1,0
nuzpeɪpəɹ,1,1,0,1,0
nuz,1,1,0,1,0
nuədʒ,1,1,0,1,0
nyumɛɹəs,1,1,0,1,0
nənɹɪkɜɹɪŋ,1,1,0,1,0
nəsɛsətɪ,1,1,0,1,0
nəɡlɛkt,1,1,0,1,0
nɪɡlɛkts,1,1,0,1,0
nɛdəʊ,1,1,0,1,0
nɛfyu,1,1,0,1,0
nɑk,1,1,0,1,0
nɛk,1,1,0,1,0
nɛkst,1,1,0,1,0
nɑlədʒ,1,1,0,1,0
nʌmbəɹ,1,1,0,1,0
nʌmbəɹz,1,1,0,1,0
nɑnfɑɹm,1,1,0,1,0
nʌn,1,1,0,1,0
nɑnsɛns,1,1,0,1,0
nɛp,1,1,0,1,0
nɛsləɹz,1,1,0,1,0
nɛst,1,1,0,1,0
nɛstɪd,1,1,0,1,0
nɛsəsɛɹɪ,1,1,0,1,0
nɛtwɜɹk,1,1,0,1,0
nɑt,1,1,0,1,0
nɛt,1,1,0,1,0
nʌt,1,1,0,1,0
nʌts,1,1,0,1,0
nɛvəɹ,1,1,0,1,0
nɔɹ,1,1,0,1,0
nɪə,1,1,0,1,0
nɑɹkəʊs,1,1,0,1,0
nɪɹlɪ,1,1,0,1,0
nɔɹməl,1,1,0,1,0
nɜɹs,1,1,0,1,0
nɜɹsəɹɪ,1,1,0,1,0
nɜɹv,1,1,0,1,0
nɜɹvəs,1,1,0,1,0
nɔɹðəɹn,1,1,0,1,0
nɔɹθ,1,1,0,1,0
nʊɹən,1,1,0,1,0
nʌθɪŋ,1,1,0,1,0
nɛɹəʊ,1,1,0,1,0
nɪkəɹɑɡwənz,1,1,0,1,0
nʊɹəlɑdʒɪkəl,1,1,0,1,0
nəʊvɛmbəɹ,1,1,0,1,0
nɔɪz,1,1,0,1,0
oʊ,1,1,0,1,0
oʊkɪ,1,1,0,1,0
oʊld,1,1,0,1,0
oʊldfɑðəɹ,1,1,0,1,0
oʊn,1,1,0,1,0
oʊnlɪ,1,1,0,1,0
oʊnəɹʃɪp,1,1,0,1,0
oʊnəɹ,1,1,0,1,0
oʊpn,1,1,0,1,0
oʊvəɹfloʊ,1,1,0,1,0
oʊvəɹkʌm,1,1,0,1,0
oʊvəɹtɜɹnɪŋ,1,1,0,1,0
oʊvəɹɔl,1,1,0,1,0
oʊvəɹɹʌnɪŋ,1,1,0,1,0
oʊvəɹ,1,1,0,1,0
oʊvəɹsiz,1,1,0,1,0
oʊvəɹstɹɑm,1,1,0,1,0
oʊvəɹθɹoʊ,1,1,0,1,0
oʊzəl,1,1,0,1,0
oʊən,1,1,0,1,0
oʊɪŋ,1,1,0,1,0
oʊʃən,1,1,0,1,0
oʊdɑmətəɹ,1,1,0,1,0
oʊkeɪ,1,1,0,1,0
oʊldfæʃənd,1,1,0,1,0
oʊvyəleɪʃənz,1,1,0,1,0
oʊvəɹmɛdɪkeɪʃənz,1,1,0,1,0
pæd,1,1,0,1,0
pædlɑks,1,1,0,1,0
pæk,1,1,0,1,0
pækt,1,1,0,1,0
pækədʒ,1,1,0,1,0
pækɛt,1,1,0,1,0
pæləs,1,1,0,1,0
pæn,1,1,0,1,0
pænkɹɛəs,1,1,0,1,0
pæntʃəʊ,1,1,0,1,0
pænθəɹz,1,1,0,1,0
pæs,1,1,0,1,0
pæst,1,1,0,1,0
pæsɛdʒ,1,1,0,1,0
pæsɛndʒəɹ,1,1,0,1,0
pætəɹn,1,1,0,1,0
pætʃɪ,1,1,0,1,0
pawəɹfəl,1,1,0,1,0
pawəɹ,1,1,0,1,0
pæθ,1,1,0,1,0
pæɹəlɛl,1,1,0,1,0
pætəɡoʊnɪən,1,1,0,1,0
paʊdəɹ,1,1,0,1,0
paɪl,1,1,0,1,0
paɪlət,1,1,0,1,0
paʊnd,1,1,0,1,0
paɪnt,1,1,0,1,0
paɪp,1,1,0,1,0
paɪpəɹz,1,1,0,1,0
paʊtʃ,1,1,0,1,0
peɪ,1,1,0,1,0
peɪbæk,1,1,0,1,0
peɪdʒ,1,1,0,1,0
peɪl,1,1,0,1,0
peɪmənt,1,1,0,1,0
peɪnfəl,1,1,0,1,0
peɪn,1,1,0,1,0
peɪnt,1,1,0,1,0
peɪntɪŋ,1,1,0,1,0
peɪpəɹ,1,1,0,1,0
peɪpəɹbæk,1,1,0,1,0
peɪst,1,1,0,1,0
peɪstɹɪ,1,1,0,1,0
peɪyəɹz,1,1,0,1,0
peɪzlɪz,1,1,0,1,0
peɪʃəns,1,1,0,1,0
peɪʃənt,1,1,0,1,0
peɪʃənts,1,1,0,1,0
peɪiz,1,1,0,1,0
peɪtɹɪɑtɪk,1,1,0,1,0
pil,1,1,0,1,0
pipl,1,1,0,1,0
pisfəl,1,1,0,1,0
pis,1,1,0,1,0
pisəblɪ,1,1,0,1,0
pitʃəɹ,1,1,0,1,0
plæn,1,1,0,1,0
plænt,1,1,0,1,0
plænts,1,1,0,1,0
plænz,1,1,0,1,0
plænət,1,1,0,1,0
plænɪŋ,1,1,0,1,0
plæstɪk,1,1,0,1,0
plæstəɹ,1,1,0,1,0
plaʊ,1,1,0,1,0
pleɪ,1,1,0,1,0
pleɪd,1,1,0,1,0
pleɪn,1,1,0,1,0
pleɪs,1,1,0,1,0
pleɪsɪz,1,1,0,1,0
pleɪt,1,1,0,1,0
pleɪyəɹ,1,1,0,1,0
pleɪyəɹz,1,1,0,1,0
pleɪɡ,1,1,0,1,0
pleɪəɹ,1,1,0,1,0
pleɪɪŋ,1,1,0,1,0
pleɪəɹz,1,1,0,1,0
pliz,1,1,0,1,0
plizd,1,1,0,1,0
plɛntɪ,1,1,0,1,0
plɛzənt,1,1,0,1,0
plʊɹəl,1,1,0,1,0
plɛʒəɹ,1,1,0,1,0
poʊl,1,1,0,1,0
poʊləɹ,1,1,0,1,0
poʊləɹaɪzd,1,1,0,1,0
poʊst,1,1,0,1,0
poʊɛm,1,1,0,1,0
poʊɛt,1,1,0,1,0
poʊɛtɹɪ,1,1,0,1,0
pul,1,1,0,1,0
puləŋk,1,1,0,1,0
puzəʊ,1,1,0,1,0
puɹ,1,1,0,1,0
pyeɹɪəd,1,1,0,1,0
pyupəl,1,1,0,1,0
pyuz,1,1,0,1,0
pyʊə,1,1,0,1,0
pɪænəʊ,1,1,0,1,0
pəkyulyəɹ,1,1,0,1,0
pəlaɪt,1,1,0,1,0
pəlis,1,1,0,1,0
pəloʊmə,1,1,0,1,0
pəlɪtəkəl,1,1,0,1,0
pəlɪtɪkəlɪ,1,1,0,1,0
pəteɪtoʊ,1,1,0,1,0
pətɛnʃəl,1,1,0,1,0
pətɛnʃəlz,1,1,0,1,0
pəzɛs,1,1,0,1,0
pəzɛsəɹ,1,1,0,1,0
pəzɪʃən,1,1,0,1,0
pəzɛʃən,1,1,0,1,0
pəɹditə,1,1,0,1,0
pəɹfɛkt,1,1,0,1,0
pəɹfɛkʃən,1,1,0,1,0
pəɹfɔɹm,1,1,0,1,0
pəɹfɔɹmə,1,1,0,1,0
pəɹfɔɹməns,1,1,0,1,0
pɜɹfɔɹməɹ,1,1,0,1,0
pəɹhæps,1,1,0,1,0
pəɹmɪt,1,1,0,1,0
pəɹmɪʃən,1,1,0,1,0
pəɹsweɪd,1,1,0,1,0
pəɹsweɪʒən,1,1,0,1,0
pəɹsɛnt,1,1,0,1,0
pəɹtɪkyʊləɹ,1,1,0,1,0
pɔ,1,1,0,1,0
pʌblɪk,1,1,0,1,0
pʌblɪʃ,1,1,0,1,0
pʌblɪʃt,1,1,0,1,0
pɪdʒən,1,1,0,1,0
pɪk,1,1,0,1,0
pɪktʃəɹ,1,1,0,1,0
pɪktʃəɹz,1,1,0,1,0
pɪkɪ,1,1,0,1,0
pɑkɛt,1,1,0,1,0
pʊl,1,1,0,1,0
pɑləsɪ,1,1,0,1,0
